time;copter_pitch_angle;copter_pitch_angle_kal;copter_pitch_angle_komp;copter_roll_angle;copter_roll_angle_kal;copter_roll_angle_komp;speed_test;
50,799;4,3125;4,597038269042969;4,581582069396973;-30,6875;-30,617786407470703;-30,61989402770996;100;
50,801;4,3125;4,597038269042969;4,581582069396973;-30,6875;-30,617786407470703;-30,61989402770996;100;
50,803;4,3125;4,597038269042969;4,581582069396973;-30,6875;-30,617786407470703;-30,61989402770996;100;
50,806;4,3125;4,597038269042969;4,581582069396973;-30,6875;-30,617786407470703;-30,61989402770996;100;
50,808;4,3125;4,595301628112793;4,581123352050781;-30,6875;-30,61370849609375;-30,61725425720215;100;
50,811;4,3125;4,595301628112793;4,581123352050781;-30,6875;-30,61370849609375;-30,61725425720215;100;
50,813;4,3125;4,595301628112793;4,581123352050781;-30,6875;-30,61370849609375;-30,61725425720215;100;
50,816;4,3125;4,595301628112793;4,581123352050781;-30,6875;-30,61370849609375;-30,61725425720215;100;
50,818;4,3125;4,5967559814453125;4,581990718841553;-30,6875;-30,614330291748047;-30,618179321289062;100;
50,82;4,3125;4,5967559814453125;4,581990718841553;-30,6875;-30,614330291748047;-30,618179321289062;100;
50,823;4,3125;4,5967559814453125;4,581990718841553;-30,6875;-30,614330291748047;-30,618179321289062;100;
50,825;4,3125;4,5967559814453125;4,581990718841553;-30,6875;-30,614330291748047;-30,618179321289062;100;
50,827;4,3125;4,5967559814453125;4,581990718841553;-30,6875;-30,614330291748047;-30,618179321289062;100;
50,83;4,3125;4,597565174102783;4,58200216293335;-30,6875;-30,61371612548828;-30,617876052856445;100;
50,832;4,3125;4,597565174102783;4,58200216293335;-30,6875;-30,61371612548828;-30,617876052856445;100;
50,835;4,3125;4,597565174102783;4,58200216293335;-30,6875;-30,61371612548828;-30,617876052856445;100;
50,837;4,3125;4,597565174102783;4,58200216293335;-30,6875;-30,61371612548828;-30,617876052856445;100;
50,839;4,3125;4,598376750946045;4,5829644203186035;-30,6875;-30,609676361083984;-30,615421295166016;100;
50,841;4,3125;4,598376750946045;4,5829644203186035;-30,6875;-30,609676361083984;-30,615421295166016;100;
50,844;4,3125;4,598376750946045;4,5829644203186035;-30,6875;-30,609676361083984;-30,615421295166016;100;
50,847;4,3125;4,598376750946045;4,5829644203186035;-30,6875;-30,609676361083984;-30,615421295166016;100;
50,849;4,3125;4,6006951332092285;4,585216045379639;-30,6875;-30,6079158782959;-30,614416122436523;100;
50,851;4,3125;4,6006951332092285;4,585216045379639;-30,6875;-30,6079158782959;-30,614416122436523;100;
50,854;4,3125;4,6006951332092285;4,585216045379639;-30,6875;-30,6079158782959;-30,614416122436523;100;
50,856;4,3125;4,6006951332092285;4,585216045379639;-30,6875;-30,6079158782959;-30,614416122436523;100;
50,858;4,3125;4,603844165802002;4,587818145751953;-30,6875;-30,60338020324707;-30,6114444732666;100;
50,861;4,3125;4,603844165802002;4,587818145751953;-30,6875;-30,60338020324707;-30,6114444732666;100;
50,864;4,3125;4,603844165802002;4,587818145751953;-30,6875;-30,60338020324707;-30,6114444732666;100;
50,866;4,3125;4,603844165802002;4,587818145751953;-30,6875;-30,60338020324707;-30,6114444732666;100;
50,868;4,3125;4,608067512512207;4,590988636016846;-30,6875;-30,608243942260742;-30,615018844604492;100;
50,87;4,3125;4,608067512512207;4,590988636016846;-30,6875;-30,608243942260742;-30,615018844604492;100;
50,873;4,3125;4,608067512512207;4,590988636016846;-30,6875;-30,608243942260742;-30,615018844604492;100;
50,875;4,3125;4,608067512512207;4,590988636016846;-30,6875;-30,608243942260742;-30,615018844604492;100;
50,877;4,3125;4,608067512512207;4,590988636016846;-30,6875;-30,608243942260742;-30,615018844604492;100;
50,88;4,3125;4,606447696685791;4,589400291442871;-30,6875;-30,60618782043457;-30,614200592041016;100;
50,882;4,3125;4,606447696685791;4,589400291442871;-30,6875;-30,60618782043457;-30,614200592041016;100;
50,885;4,3125;4,606447696685791;4,589400291442871;-30,6875;-30,60618782043457;-30,614200592041016;100;
50,887;4,3125;4,606447696685791;4,589400291442871;-30,6875;-30,60618782043457;-30,614200592041016;100;
50,89;4,3125;4,60922384262085;4,5923380851745605;-30,6875;-30,609704971313477;-30,616924285888672;100;
50,892;4,3125;4,60922384262085;4,5923380851745605;-30,6875;-30,609704971313477;-30,616924285888672;100;
50,895;4,3125;4,60922384262085;4,5923380851745605;-30,6875;-30,609704971313477;-30,616924285888672;100;
50,897;4,3125;4,60922384262085;4,5923380851745605;-30,6875;-30,609704971313477;-30,616924285888672;100;
50,9;4,3125;4,610708236694336;4,593851566314697;-30,6875;-30,611927032470703;-30,618366241455078;100;
50,902;4,3125;4,610708236694336;4,593851566314697;-30,6875;-30,611927032470703;-30,618366241455078;100;
50,904;4,3125;4,610708236694336;4,593851566314697;-30,6875;-30,611927032470703;-30,618366241455078;100;
50,907;4,3125;4,610708236694336;4,593851566314697;-30,6875;-30,611927032470703;-30,618366241455078;100;
50,909;4,3125;4,6115570068359375;4,595519542694092;-30,6875;-30,614709854125977;-30,62039566040039;100;
50,911;4,3125;4,6115570068359375;4,595519542694092;-30,6875;-30,614709854125977;-30,62039566040039;100;
50,914;4,3125;4,6115570068359375;4,595519542694092;-30,6875;-30,614709854125977;-30,62039566040039;100;
50,916;4,3125;4,6115570068359375;4,595519542694092;-30,6875;-30,614709854125977;-30,62039566040039;100;
50,919;4,3125;4,611248016357422;4,595275402069092;-30,6875;-30,613731384277344;-30,619953155517578;100;
50,921;4,3125;4,611248016357422;4,595275402069092;-30,6875;-30,613731384277344;-30,619953155517578;100;
50,923;4,3125;4,611248016357422;4,595275402069092;-30,6875;-30,613731384277344;-30,619953155517578;100;
50,926;4,3125;4,611248016357422;4,595275402069092;-30,6875;-30,613731384277344;-30,619953155517578;100;
50,928;4,3125;4,611877918243408;4,595775127410889;-30,6875;-30,613052368164062;-30,619728088378906;100;
50,931;4,3125;4,611877918243408;4,595775127410889;-30,6875;-30,613052368164062;-30,619728088378906;100;
50,933;4,3125;4,611877918243408;4,595775127410889;-30,6875;-30,613052368164062;-30,619728088378906;100;
50,936;4,3125;4,611877918243408;4,595775127410889;-30,6875;-30,613052368164062;-30,619728088378906;100;
50,938;4,3125;4,614914894104004;4,598684787750244;-30,6875;-30,61177635192871;-30,61895179748535;100;
50,94;4,3125;4,614914894104004;4,598684787750244;-30,6875;-30,61177635192871;-30,61895179748535;100;
50,943;4,3125;4,614914894104004;4,598684787750244;-30,6875;-30,61177635192871;-30,61895179748535;100;
50,945;4,3125;4,614914894104004;4,598684787750244;-30,6875;-30,61177635192871;-30,61895179748535;100;
50,948;4,3125;4,612966537475586;4,597139835357666;-30,6875;-30,61269760131836;-30,619901657104492;100;
50,95;4,3125;4,612966537475586;4,597139835357666;-30,6875;-30,61269760131836;-30,619901657104492;100;
50,953;4,3125;4,612966537475586;4,597139835357666;-30,6875;-30,61269760131836;-30,619901657104492;100;
50,955;4,3125;4,612966537475586;4,597139835357666;-30,6875;-30,61269760131836;-30,619901657104492;100;
50,957;4,3125;4,612966537475586;4,597139835357666;-30,6875;-30,61269760131836;-30,619901657104492;100;
50,959;4,3125;4,613587379455566;4,598274230957031;-30,6875;-30,6104679107666;-30,618572235107422;100;
50,962;4,3125;4,613587379455566;4,598274230957031;-30,6875;-30,6104679107666;-30,618572235107422;100;
50,965;4,3125;4,613587379455566;4,598274230957031;-30,6875;-30,6104679107666;-30,618572235107422;100;
50,967;4,3125;4,613587379455566;4,598274230957031;-30,6875;-30,6104679107666;-30,618572235107422;100;
50,969;4,3125;4,6155290603637695;4,599898815155029;-30,6875;-30,60799217224121;-30,616779327392578;100;
50,972;4,3125;4,6155290603637695;4,599898815155029;-30,6875;-30,60799217224121;-30,616779327392578;100;
50,974;4,3125;4,6155290603637695;4,599898815155029;-30,6875;-30,60799217224121;-30,616779327392578;100;
50,976;4,3125;4,6155290603637695;4,599898815155029;-30,6875;-30,60799217224121;-30,616779327392578;100;
50,979;4,3125;4,614433288574219;4,5990986824035645;-30,6875;-30,60405731201172;-30,614261627197266;100;
50,981;4,3125;4,614433288574219;4,5990986824035645;-30,6875;-30,60405731201172;-30,614261627197266;100;
50,984;4,3125;4,614433288574219;4,5990986824035645;-30,6875;-30,60405731201172;-30,614261627197266;100;
50,986;4,3125;4,614433288574219;4,5990986824035645;-30,6875;-30,60405731201172;-30,614261627197266;100;
50,988;4,3125;4,61525297164917;4,599869728088379;-30,6875;-30,60517120361328;-30,61499786376953;100;
50,991;4,3125;4,61525297164917;4,599869728088379;-30,6875;-30,60517120361328;-30,61499786376953;100;
50,993;4,3125;4,61525297164917;4,599869728088379;-30,6875;-30,60517120361328;-30,61499786376953;100;
50,996;4,3125;4,61525297164917;4,599869728088379;-30,6875;-30,60517120361328;-30,61499786376953;100;
50,998;4,3125;4,612872123718262;4,5984697341918945;-30,6875;-30,607481002807617;-30,61640167236328;100;
51,001;4,3125;4,612872123718262;4,5984697341918945;-30,6875;-30,607481002807617;-30,61640167236328;100;
51,003;4,3125;4,612872123718262;4,5984697341918945;-30,6875;-30,607481002807617;-30,61640167236328;100;
51,005;4,3125;4,612872123718262;4,5984697341918945;-30,6875;-30,607481002807617;-30,61640167236328;100;
51,008;4,3125;4,612872123718262;4,5984697341918945;-30,6875;-30,607481002807617;-30,61640167236328;100;
51,01;4,3125;4,6145405769348145;4,599968910217285;-30,6875;-30,60515594482422;-30,61461067199707;100;
51,012;4,3125;4,6145405769348145;4,599968910217285;-30,6875;-30,60515594482422;-30,61461067199707;100;
51,015;4,3125;4,6145405769348145;4,599968910217285;-30,6875;-30,60515594482422;-30,61461067199707;100;
51,017;4,3125;4,6145405769348145;4,599968910217285;-30,6875;-30,60515594482422;-30,61461067199707;100;
51,02;4,3125;4,616011619567871;4,601595878601074;-30,6875;-30,60874366760254;-30,616947174072266;100;
51,023;4,3125;4,616011619567871;4,601595878601074;-30,6875;-30,60874366760254;-30,616947174072266;100;
51,025;4,3125;4,616011619567871;4,601595878601074;-30,6875;-30,60874366760254;-30,616947174072266;100;
51,027;4,3125;4,616011619567871;4,601595878601074;-30,6875;-30,60874366760254;-30,616947174072266;100;
51,03;4,3125;4,613855361938477;4,60022497177124;-30,6875;-30,607608795166016;-30,616071701049805;100;
51,033;4,3125;4,613855361938477;4,60022497177124;-30,6875;-30,607608795166016;-30,616071701049805;100;
51,035;4,3125;4,613855361938477;4,60022497177124;-30,6875;-30,607608795166016;-30,616071701049805;100;
51,037;4,3125;4,613855361938477;4,60022497177124;-30,6875;-30,607608795166016;-30,616071701049805;100;
51,04;4,3125;4,614282608032227;4,601617813110352;-30,6875;-30,603986740112305;-30,613676071166992;100;
51,042;4,3125;4,614282608032227;4,601617813110352;-30,6875;-30,603986740112305;-30,613676071166992;100;
51,044;4,3125;4,614282608032227;4,601617813110352;-30,6875;-30,603986740112305;-30,613676071166992;100;
51,047;4,3125;4,614282608032227;4,601617813110352;-30,6875;-30,603986740112305;-30,613676071166992;100;
51,049;4,3125;4,618264675140381;4,6043901443481445;-30,6875;-30,603885650634766;-30,61349105834961;100;
51,052;4,3125;4,618264675140381;4,6043901443481445;-30,6875;-30,603885650634766;-30,61349105834961;100;
51,054;4,3125;4,618264675140381;4,6043901443481445;-30,6875;-30,603885650634766;-30,61349105834961;100;
51,056;4,3125;4,618264675140381;4,6043901443481445;-30,6875;-30,603885650634766;-30,61349105834961;100;
51,058;4,3125;4,618264675140381;4,6043901443481445;-30,6875;-30,603885650634766;-30,61349105834961;100;
51,061;4,3125;4,617990493774414;4,604179859161377;-30,6875;-30,602231979370117;-30,612144470214844;100;
51,063;4,3125;4,617990493774414;4,604179859161377;-30,6875;-30,602231979370117;-30,612144470214844;100;
51,066;4,3125;4,617990493774414;4,604179859161377;-30,6875;-30,602231979370117;-30,612144470214844;100;
51,068;4,3125;4,617990493774414;4,604179859161377;-30,6875;-30,602231979370117;-30,612144470214844;100;
51,07;4,3125;4,617377281188965;4,604371070861816;-30,6875;-30,6049861907959;-30,61380958557129;100;
51,072;4,3125;4,617377281188965;4,604371070861816;-30,6875;-30,6049861907959;-30,61380958557129;100;
51,075;4,3125;4,617377281188965;4,604371070861816;-30,6875;-30,6049861907959;-30,61380958557129;100;
51,077;4,3125;4,617377281188965;4,604371070861816;-30,6875;-30,6049861907959;-30,61380958557129;100;
51,08;4,3125;4,613757610321045;4,602713584899902;-30,6875;-30,601160049438477;-30,611204147338867;100;
51,082;4,3125;4,613757610321045;4,602713584899902;-30,6875;-30,601160049438477;-30,611204147338867;100;
51,085;4,3125;4,613757610321045;4,602713584899902;-30,6875;-30,601160049438477;-30,611204147338867;100;
51,087;4,3125;4,613757610321045;4,602713584899902;-30,6875;-30,601160049438477;-30,611204147338867;100;
51,09;4,3125;4,612185001373291;4,6017560958862305;-30,6875;-30,599609375;-30,60973358154297;100;
51,092;4,3125;4,612185001373291;4,6017560958862305;-30,6875;-30,599609375;-30,60973358154297;100;
51,094;4,3125;4,612185001373291;4,6017560958862305;-30,6875;-30,599609375;-30,60973358154297;100;
51,097;4,3125;4,612185001373291;4,6017560958862305;-30,6875;-30,599609375;-30,60973358154297;100;
51,099;4,3125;4,614073276519775;4,603240966796875;-30,6875;-30,60458755493164;-30,61289405822754;100;
51,102;4,3125;4,614073276519775;4,603240966796875;-30,6875;-30,60458755493164;-30,61289405822754;100;
51,104;4,3125;4,614073276519775;4,603240966796875;-30,6875;-30,60458755493164;-30,61289405822754;100;
51,107;4,3125;4,614073276519775;4,603240966796875;-30,6875;-30,60458755493164;-30,61289405822754;100;
51,109;4,3125;4,615486145019531;4,604177951812744;-30,6875;-30,607633590698242;-30,6147403717041;100;
51,111;4,3125;4,615486145019531;4,604177951812744;-30,6875;-30,607633590698242;-30,6147403717041;100;
51,114;4,3125;4,615486145019531;4,604177951812744;-30,6875;-30,607633590698242;-30,6147403717041;100;
51,116;4,3125;4,615486145019531;4,604177951812744;-30,6875;-30,607633590698242;-30,6147403717041;100;
51,118;4,3125;4,615486145019531;4,604177951812744;-30,6875;-30,607633590698242;-30,6147403717041;100;
51,121;4,3125;4,614403247833252;4,602657794952393;-30,6875;-30,604700088500977;-30,612834930419922;100;
51,123;4,3125;4,614403247833252;4,602657794952393;-30,6875;-30,604700088500977;-30,612834930419922;100;
51,126;4,3125;4,614403247833252;4,602657794952393;-30,6875;-30,604700088500977;-30,612834930419922;100;
51,128;4,3125;4,614403247833252;4,602657794952393;-30,6875;-30,604700088500977;-30,612834930419922;100;
51,131;4,3125;4,61306095123291;4,601863384246826;-30,6875;-30,605558395385742;-30,6131534576416;100;
51,133;4,3125;4,61306095123291;4,601863384246826;-30,6875;-30,605558395385742;-30,6131534576416;100;
51,135;4,3125;4,61306095123291;4,601863384246826;-30,6875;-30,605558395385742;-30,6131534576416;100;
51,137;4,3125;4,61306095123291;4,601863384246826;-30,6875;-30,605558395385742;-30,6131534576416;100;
51,139;4,3125;4,6175312995910645;4,605310440063477;-30,6875;-30,60111427307129;-30,61020851135254;100;
51,141;4,3125;4,6175312995910645;4,605310440063477;-30,6875;-30,60111427307129;-30,61020851135254;100;
51,143;4,3125;4,6175312995910645;4,605310440063477;-30,6875;-30,60111427307129;-30,61020851135254;100;
51,146;4,3125;4,6175312995910645;4,605310440063477;-30,6875;-30,60111427307129;-30,61020851135254;100;
51,149;4,3125;4,619724273681641;4,605886459350586;-30,6875;-30,603267669677734;-30,61193084716797;100;
51,151;4,3125;4,619724273681641;4,605886459350586;-30,6875;-30,603267669677734;-30,61193084716797;100;
51,153;4,3125;4,619724273681641;4,605886459350586;-30,6875;-30,603267669677734;-30,61193084716797;100;
51,155;4,3125;4,619724273681641;4,605886459350586;-30,6875;-30,603267669677734;-30,61193084716797;100;
51,157;4,3125;4,619724273681641;4,605886459350586;-30,6875;-30,603267669677734;-30,61193084716797;100;
51,159;4,3125;4,6170125007629395;4,60439395904541;-30,6875;-30,602975845336914;-30,61121368408203;100;
51,162;4,3125;4,6170125007629395;4,60439395904541;-30,6875;-30,602975845336914;-30,61121368408203;100;
51,165;4,3125;4,6170125007629395;4,60439395904541;-30,6875;-30,602975845336914;-30,61121368408203;100;
51,167;4,3125;4,6170125007629395;4,60439395904541;-30,6875;-30,602975845336914;-30,61121368408203;100;
51,169;4,3125;4,61497688293457;4,603646278381348;-30,6875;-30,607940673828125;-30,614103317260742;100;
51,172;4,3125;4,61497688293457;4,603646278381348;-30,6875;-30,607940673828125;-30,614103317260742;100;
51,174;4,3125;4,61497688293457;4,603646278381348;-30,6875;-30,607940673828125;-30,614103317260742;100;
51,177;4,3125;4,61497688293457;4,603646278381348;-30,6875;-30,607940673828125;-30,614103317260742;100;
51,179;4,3125;4,617238998413086;4,605281829833984;-30,6875;-30,609970092773438;-30,615739822387695;100;
51,182;4,3125;4,617238998413086;4,605281829833984;-30,6875;-30,609970092773438;-30,615739822387695;100;
51,184;4,3125;4,617238998413086;4,605281829833984;-30,6875;-30,609970092773438;-30,615739822387695;100;
51,186;4,3125;4,617238998413086;4,605281829833984;-30,6875;-30,609970092773438;-30,615739822387695;100;
51,188;4,3125;4,617238998413086;4,605281829833984;-30,6875;-30,609970092773438;-30,615739822387695;100;
51,19;4,3125;4,621703147888184;4,60841703414917;-30,6875;-30,610422134399414;-30,61603355407715;100;
51,193;4,3125;4,621703147888184;4,60841703414917;-30,6875;-30,610422134399414;-30,61603355407715;100;
51,196;4,3125;4,621703147888184;4,60841703414917;-30,6875;-30,610422134399414;-30,61603355407715;100;
51,198;4,3125;4,621703147888184;4,60841703414917;-30,6875;-30,610422134399414;-30,61603355407715;100;
51,2;4,3125;4,620728969573975;4,60831356048584;-30,6875;-30,60869598388672;-30,61464500427246;100;
51,202;4,3125;4,620728969573975;4,60831356048584;-30,6875;-30,60869598388672;-30,61464500427246;100;
51,204;4,3125;4,620728969573975;4,60831356048584;-30,6875;-30,60869598388672;-30,61464500427246;100;
51,206;4,3125;4,620728969573975;4,60831356048584;-30,6875;-30,60869598388672;-30,61464500427246;100;
51,209;4,3125;4,620728969573975;4,60831356048584;-30,6875;-30,60869598388672;-30,61464500427246;100;
51,211;4,3125;4,617527484893799;4,605993747711182;-30,6875;-30,610429763793945;-30,61557388305664;100;
51,214;4,3125;4,617527484893799;4,605993747711182;-30,6875;-30,610429763793945;-30,61557388305664;100;
51,216;4,3125;4,617527484893799;4,605993747711182;-30,6875;-30,610429763793945;-30,61557388305664;100;
51,219;4,3125;4,617527484893799;4,605993747711182;-30,6875;-30,610429763793945;-30,61557388305664;100;
51,221;4,3125;4,617502689361572;4,605754852294922;-30,6875;-30,608434677124023;-30,61406898498535;100;
51,223;4,3125;4,617502689361572;4,605754852294922;-30,6875;-30,608434677124023;-30,61406898498535;100;
51,225;4,3125;4,617502689361572;4,605754852294922;-30,6875;-30,608434677124023;-30,61406898498535;100;
51,228;4,3125;4,617502689361572;4,605754852294922;-30,6875;-30,608434677124023;-30,61406898498535;100;
51,231;4,3125;4,6170973777771;4,605141639709473;-30,6875;-30,612382888793945;-30,616422653198242;100;
51,233;4,3125;4,6170973777771;4,605141639709473;-30,6875;-30,612382888793945;-30,616422653198242;100;
51,236;4,3125;4,6170973777771;4,605141639709473;-30,6875;-30,612382888793945;-30,616422653198242;100;
51,238;4,3125;4,6170973777771;4,605141639709473;-30,6875;-30,612382888793945;-30,616422653198242;100;
51,24;4,3125;4,614799976348877;4,603296756744385;-30,6875;-30,61067771911621;-30,614866256713867;100;
51,242;4,3125;4,614799976348877;4,603296756744385;-30,6875;-30,61067771911621;-30,614866256713867;100;
51,245;4,3125;4,614799976348877;4,603296756744385;-30,6875;-30,61067771911621;-30,614866256713867;100;
51,248;4,3125;4,614799976348877;4,603296756744385;-30,6875;-30,61067771911621;-30,614866256713867;100;
51,251;4,3125;4,610037803649902;4,599974632263184;-30,6875;-30,615150451660156;-30,618236541748047;100;
51,253;4,3125;4,610037803649902;4,599974632263184;-30,6875;-30,615150451660156;-30,618236541748047;100;
51,255;4,3125;4,610037803649902;4,599974632263184;-30,6875;-30,615150451660156;-30,618236541748047;100;
51,257;4,3125;4,610037803649902;4,599974632263184;-30,6875;-30,615150451660156;-30,618236541748047;100;
51,259;4,3125;4,604752540588379;4,599974632263184;-30,6875;-30,61428451538086;-30,61774253845215;100;
51,262;4,3125;4,604752540588379;4,5965447425842285;-30,6875;-30,61428451538086;-30,61774253845215;100;
51,265;4,3125;4,604752540588379;4,5965447425842285;-30,6875;-30,61428451538086;-30,61774253845215;100;
51,267;4,3125;4,604752540588379;4,5965447425842285;-30,6875;-30,61428451538086;-30,61774253845215;100;
51,27;4,3125;4,605086803436279;4,596855163574219;-30,6875;-30,61005210876465;-30,614517211914062;100;
51,272;4,3125;4,605086803436279;4,596855163574219;-30,6875;-30,61005210876465;-30,614517211914062;100;
51,275;4,3125;4,605086803436279;4,596855163574219;-30,6875;-30,61005210876465;-30,614517211914062;100;
51,277;4,3125;4,605086803436279;4,596855163574219;-30,6875;-30,61005210876465;-30,614517211914062;100;
51,279;4,3125;4,603572368621826;4,595874786376953;-30,6875;-30,611780166625977;-30,615720748901367;100;
51,282;4,3125;4,603572368621826;4,595874786376953;-30,6875;-30,611780166625977;-30,615720748901367;100;
51,285;4,3125;4,603572368621826;4,595874786376953;-30,6875;-30,611780166625977;-30,615720748901367;100;
51,287;4,3125;4,603572368621826;4,595874786376953;-30,6875;-30,611780166625977;-30,615720748901367;100;
51,289;4,3125;4,603572368621826;4,595874786376953;-30,6875;-30,611780166625977;-30,615720748901367;100;
51,291;4,3125;4,602049827575684;4,594958305358887;-30,6875;-30,61260414123535;-30,61558723449707;100;
51,294;4,3125;4,602049827575684;4,594958305358887;-30,6875;-30,61260414123535;-30,61558723449707;100;
51,296;4,3125;4,602049827575684;4,594958305358887;-30,6875;-30,61260414123535;-30,61558723449707;100;
51,299;4,3125;4,602049827575684;4,594958305358887;-30,6875;-30,61260414123535;-30,61558723449707;100;
51,301;4,3125;4,601470947265625;4,594083309173584;-30,6875;-30,614328384399414;-30,616252899169922;100;
51,303;4,3125;4,601470947265625;4,594083309173584;-30,6875;-30,614328384399414;-30,616252899169922;100;
51,305;4,3125;4,601470947265625;4,594083309173584;-30,6875;-30,614328384399414;-30,616252899169922;100;
51,308;4,3125;4,601470947265625;4,594083309173584;-30,6875;-30,614328384399414;-30,616252899169922;100;
51,31;4,3125;4,6049485206604;4,596304416656494;-30,6875;-30,613224029541016;-30,615266799926758;100;
51,312;4,3125;4,6049485206604;4,596304416656494;-30,6875;-30,613224029541016;-30,615266799926758;100;
51,315;4,3125;4,6049485206604;4,596304416656494;-30,6875;-30,613224029541016;-30,615266799926758;100;
51,317;4,3125;4,603398323059082;4,595239162445068;-30,6875;-30,613359451293945;-30,61509132385254;100;
51,32;4,3125;4,603398323059082;4,595239162445068;-30,6875;-30,613359451293945;-30,61509132385254;100;
51,322;4,3125;4,603398323059082;4,595239162445068;-30,6875;-30,613359451293945;-30,61509132385254;100;
51,324;4,3125;4,603398323059082;4,595239162445068;-30,6875;-30,613359451293945;-30,61509132385254;100;
51,327;4,3125;4,603398323059082;4,595239162445068;-30,6875;-30,613359451293945;-30,61509132385254;100;
51,33;4,3125;4,602505207061768;4,594551086425781;-30,6875;-30,614192962646484;-30,61503791809082;100;
51,332;4,3125;4,602505207061768;4,594551086425781;-30,6875;-30,614192962646484;-30,61503791809082;100;
51,334;4,3125;4,602505207061768;4,594551086425781;-30,6875;-30,614192962646484;-30,61503791809082;100;
51,337;4,3125;4,602505207061768;4,594551086425781;-30,6875;-30,614192962646484;-30,61503791809082;100;
51,339;4,3125;4,602505207061768;4,594551086425781;-30,6875;-30,614192962646484;-30,61503791809082;100;
51,341;4,3125;4,601555347442627;4,593750476837158;-30,6875;-30,61375617980957;-30,61446762084961;100;
51,344;4,3125;4,601555347442627;4,593750476837158;-30,6875;-30,61375617980957;-30,61446762084961;100;
51,347;4,3125;4,601555347442627;4,593750476837158;-30,6875;-30,61375617980957;-30,61446762084961;100;
51,349;4,3125;4,601555347442627;4,593750476837158;-30,6875;-30,61375617980957;-30,61446762084961;100;
51,352;4,3125;4,601011276245117;4,592587947845459;-30,6875;-30,61550521850586;-30,61519432067871;100;
51,354;4,3125;4,601011276245117;4,592587947845459;-30,6875;-30,61550521850586;-30,61519432067871;100;
51,356;4,3125;4,601011276245117;4,592587947845459;-30,6875;-30,61550521850586;-30,61519432067871;100;
51,359;4,3125;4,601011276245117;4,592587947845459;-30,6875;-30,61550521850586;-30,61519432067871;100;
51,361;4,3125;4,599864959716797;4,591976165771484;-30,6875;-30,613218307495117;-30,613374710083008;100;
51,364;4,3125;4,599864959716797;4,591976165771484;-30,6875;-30,613218307495117;-30,613374710083008;100;
51,366;4,3125;4,599864959716797;4,591976165771484;-30,6875;-30,613218307495117;-30,613374710083008;100;
51,368;4,3125;4,593793869018555;4,588134765625;-30,6875;-30,61219024658203;-30,61237907409668;100;
51,371;4,3125;4,593793869018555;4,588134765625;-30,6875;-30,61219024658203;-30,61237907409668;100;
51,373;4,3125;4,593793869018555;4,588134765625;-30,6875;-30,61219024658203;-30,61237907409668;100;
51,375;4,3125;4,593793869018555;4,588134765625;-30,6875;-30,61219024658203;-30,61237907409668;100;
51,378;4,3125;4,593793869018555;4,588134765625;-30,6875;-30,61219024658203;-30,61237907409668;100;
51,381;4,3125;4,595802307128906;4,589380741119385;-30,6875;-30,61453628540039;-30,61452865600586;100;
51,383;4,3125;4,595802307128906;4,589380741119385;-30,6875;-30,61453628540039;-30,61452865600586;100;
51,385;4,3125;4,595802307128906;4,589380741119385;-30,6875;-30,61453628540039;-30,61452865600586;100;
51,388;4,3125;4,595802307128906;4,589380741119385;-30,6875;-30,61453628540039;-30,61452865600586;100;
51,39;4,3125;4,591250419616699;4,585451126098633;-30,6875;-30,619369506835938;-30,617469787597656;100;
51,392;4,3125;4,591250419616699;4,585451126098633;-30,6875;-30,619369506835938;-30,617469787597656;100;
51,395;4,3125;4,591250419616699;4,585451126098633;-30,6875;-30,619369506835938;-30,617469787597656;100;
51,397;4,3125;4,591250419616699;4,585451126098633;-30,6875;-30,619369506835938;-30,617469787597656;100;
51,4;4,3125;4,591718673706055;4,585451126098633;-30,6875;-30,623151779174805;-30,61998748779297;100;
51,402;4,3125;4,591718673706055;4,586087703704834;-30,6875;-30,623151779174805;-30,61998748779297;100;
51,404;4,3125;4,591718673706055;4,586087703704834;-30,6875;-30,623151779174805;-30,61998748779297;100;
51,407;4,3125;4,591718673706055;4,586087703704834;-30,6875;-30,623151779174805;-30,61998748779297;100;
51,409;4,3125;4,591718673706055;4,586087703704834;-30,6875;-30,623151779174805;-30,61998748779297;100;
51,411;4,3125;4,593793869018555;4,5880889892578125;-30,6875;-30,624042510986328;-30,620790481567383;100;
51,414;4,3125;4,593793869018555;4,5880889892578125;-30,6875;-30,624042510986328;-30,620790481567383;100;
51,417;4,3125;4,593793869018555;4,5880889892578125;-30,6875;-30,624042510986328;-30,620790481567383;100;
51,419;4,3125;4,597691535949707;4,591278076171875;-30,6875;-30,62334442138672;-30,620555877685547;100;
51,421;4,3125;4,597691535949707;4,591278076171875;-30,6875;-30,62334442138672;-30,620555877685547;100;
51,424;4,3125;4,597691535949707;4,591278076171875;-30,6875;-30,62334442138672;-30,620555877685547;100;
51,426;4,3125;4,597691535949707;4,591278076171875;-30,6875;-30,62334442138672;-30,620555877685547;100;
51,429;4,3125;4,597691535949707;4,591278076171875;-30,6875;-30,62334442138672;-30,620555877685547;100;
51,431;4,3125;4,594724655151367;4,589715957641602;-30,6875;-30,62456703186035;-30,621089935302734;100;
51,434;4,3125;4,594724655151367;4,589715957641602;-30,6875;-30,62456703186035;-30,621089935302734;100;
