time;copter_roll_angle;kd;ki;kp;REF_ROLL_ANGLE;SS;
334,095;18,9375;16;0,000009999999747378752;12;15;1;
334,098;18,9375;16;0,000009999999747378752;12;15;1;
334,101;18,875;16;0,000009999999747378752;12;15;1;
334,104;18,875;16;0,000009999999747378752;12;15;1;
334,107;18,875;16;0,000009999999747378752;12;15;1;
334,11;18,75;16;0,000009999999747378752;12;15;1;
334,113;18,75;16;0,000009999999747378752;12;15;1;
334,116;18,75;16;0,000009999999747378752;12;15;1;
334,119;18,75;16;0,000009999999747378752;12;15;1;
334,122;18,6875;16;0,000009999999747378752;12;15;1;
334,125;18,6875;16;0,000009999999747378752;12;15;1;
334,128;18,6875;16;0,000009999999747378752;12;15;1;
334,131;18,625;16;0,000009999999747378752;12;15;1;
334,134;18,625;16;0,000009999999747378752;12;15;1;
334,138;18,625;16;0,000009999999747378752;12;15;1;
334,141;18,5;16;0,000009999999747378752;12;15;1;
334,144;18,5;16;0,000009999999747378752;12;15;1;
334,147;18,5;16;0,000009999999747378752;12;15;1;
334,15;18,4375;16;0,000009999999747378752;12;15;1;
334,153;18,4375;16;0,000009999999747378752;12;15;1;
334,157;18,4375;16;0,000009999999747378752;12;15;1;
334,16;18,4375;16;0,000009999999747378752;12;15;1;
334,163;18,375;16;0,000009999999747378752;12;15;1;
334,166;18,375;16;0,000009999999747378752;12;15;1;
334,169;18,375;16;0,000009999999747378752;12;15;1;
334,172;18,3125;16;0,000009999999747378752;12;15;1;
334,175;18,3125;16;0,000009999999747378752;12;15;1;
334,178;18,3125;16;0,000009999999747378752;12;15;1;
334,181;18,25;16;0,000009999999747378752;12;15;1;
334,184;18,25;16;0,000009999999747378752;12;15;1;
334,187;18,25;16;0,000009999999747378752;12;15;1;
334,19;18,25;16;0,000009999999747378752;12;15;1;
334,193;18,25;16;0,000009999999747378752;12;15;1;
334,196;18,25;16;0,000009999999747378752;12;15;1;
334,199;18,25;16;0,000009999999747378752;12;15;1;
334,202;18,25;16;0,000009999999747378752;12;15;1;
334,205;18,25;16;0,000009999999747378752;12;15;1;
334,208;18,25;16;0,000009999999747378752;12;15;1;
334,211;18,3125;16;0,000009999999747378752;12;15;1;
334,214;18,3125;16;0,000009999999747378752;12;15;1;
334,218;18,3125;16;0,000009999999747378752;12;15;1;
334,22;18,3125;16;0,000009999999747378752;12;15;1;
334,224;18,3125;16;0,000009999999747378752;12;15;1;
334,227;18,3125;16;0,000009999999747378752;12;15;1;
334,23;18,375;16;0,000009999999747378752;12;15;1;
334,233;18,375;16;0,000009999999747378752;12;15;1;
334,236;18,375;16;0,000009999999747378752;12;15;1;
334,239;18,375;16;0,000009999999747378752;12;15;1;
334,242;18,4375;16;0,000009999999747378752;12;15;1;
334,245;18,4375;16;0,000009999999747378752;12;15;1;
334,248;18,4375;16;0,000009999999747378752;12;15;1;
334,251;18,5;16;0,000009999999747378752;12;15;1;
334,254;18,5;16;0,000009999999747378752;12;15;1;
334,257;18,5;16;0,000009999999747378752;12;15;1;
334,26;18,5625;16;0,000009999999747378752;12;15;1;
334,263;18,5625;16;0,000009999999747378752;12;15;1;
334,266;18,5625;16;0,000009999999747378752;12;15;1;
334,269;18,5625;16;0,000009999999747378752;12;15;1;
334,272;18,625;16;0,000009999999747378752;12;15;1;
334,275;18,625;16;0,000009999999747378752;12;15;1;
334,278;18,625;16;0,000009999999747378752;12;15;1;
334,281;18,6875;16;0,000009999999747378752;12;15;1;
334,284;18,6875;16;0,000009999999747378752;12;15;1;
334,287;18,6875;16;0,000009999999747378752;12;15;1;
334,29;18,75;16;0,000009999999747378752;12;15;1;
334,293;18,75;16;0,000009999999747378752;12;15;1;
334,296;18,75;16;0,000009999999747378752;12;15;1;
334,299;18,75;16;0,000009999999747378752;12;15;1;
334,302;18,75;16;0,000009999999747378752;12;15;1;
334,305;18,75;16;0,000009999999747378752;12;15;1;
334,308;18,75;16;0,000009999999747378752;12;15;1;
334,311;18,8125;16;0,000009999999747378752;12;15;1;
334,314;18,8125;16;0,000009999999747378752;12;15;1;
334,317;18,8125;16;0,000009999999747378752;12;15;1;
334,32;18,8125;16;0,000009999999747378752;12;15;1;
334,323;18,8125;16;0,000009999999747378752;12;15;1;
334,327;18,8125;16;0,000009999999747378752;12;15;1;
334,33;18,8125;16;0,000009999999747378752;12;15;1;
334,332;18,875;16;0,000009999999747378752;12;15;1;
334,335;18,875;16;0,000009999999747378752;12;15;1;
334,338;18,875;16;0,000009999999747378752;12;15;1;
334,341;18,8125;16;0,000009999999747378752;12;15;1;
334,344;18,8125;16;0,000009999999747378752;12;15;1;
334,347;18,8125;16;0,000009999999747378752;12;15;1;
334,35;18,8125;16;0,000009999999747378752;12;15;1;
334,353;18,8125;16;0,000009999999747378752;12;15;1;
334,356;18,8125;16;0,000009999999747378752;12;15;1;
334,359;18,8125;16;0,000009999999747378752;12;15;1;
334,362;18,8125;16;0,000009999999747378752;12;15;1;
334,365;18,8125;16;0,000009999999747378752;12;15;1;
334,368;18,8125;16;0,000009999999747378752;12;15;1;
334,371;18,8125;16;0,000009999999747378752;12;15;1;
334,375;18,8125;16;0,000009999999747378752;12;15;1;
334,378;18,8125;16;0,000009999999747378752;12;15;1;
334,381;18,75;16;0,000009999999747378752;12;15;1;
334,384;18,75;16;0,000009999999747378752;12;15;1;
334,387;18,75;16;0,000009999999747378752;12;15;1;
334,39;18,75;16;0,000009999999747378752;12;15;1;
334,393;18,75;16;0,000009999999747378752;12;15;1;
334,396;18,75;16;0,000009999999747378752;12;15;1;
334,399;18,75;16;0,000009999999747378752;12;15;1;
334,402;18,6875;16;0,000009999999747378752;12;15;1;
334,405;18,6875;16;0,000009999999747378752;12;15;1;
334,408;18,6875;16;0,000009999999747378752;12;15;1;
334,411;18,625;16;0,000009999999747378752;12;15;1;
334,414;18,625;16;0,000009999999747378752;12;15;1;
334,417;18,625;16;0,000009999999747378752;12;15;1;
334,42;18,5625;16;0,000009999999747378752;12;15;1;
334,423;18,5625;16;0,000009999999747378752;12;15;1;
334,427;18,5625;16;0,000009999999747378752;12;15;1;
334,43;18,5;16;0,000009999999747378752;12;15;1;
334,433;18,5;16;0,000009999999747378752;12;15;1;
334,436;18,5;16;0,000009999999747378752;12;15;1;
334,439;18,5;16;0,000009999999747378752;12;15;1;
334,442;18,4375;16;0,000009999999747378752;12;15;1;
334,445;18,4375;16;0,000009999999747378752;12;15;1;
334,448;18,4375;16;0,000009999999747378752;12;15;1;
334,451;18,4375;16;0,000009999999747378752;12;15;1;
334,454;18,4375;16;0,000009999999747378752;12;15;1;
334,457;18,4375;16;0,000009999999747378752;12;15;1;
334,46;18,4375;16;0,000009999999747378752;12;15;1;
334,463;18,4375;16;0,000009999999747378752;12;15;1;
334,466;18,4375;16;0,000009999999747378752;12;15;1;
334,469;18,4375;16;0,000009999999747378752;12;15;1;
334,472;18,4375;16;0,000009999999747378752;12;15;1;
334,475;18,4375;16;0,000009999999747378752;12;15;1;
334,477;18,4375;16;0,000009999999747378752;12;15;1;
334,481;18,4375;16;0,000009999999747378752;12;15;1;
334,484;18,4375;16;0,000009999999747378752;12;15;1;
334,487;18,4375;16;0,000009999999747378752;12;15;1;
334,49;18,4375;16;0,000009999999747378752;12;15;1;
334,493;18,5;16;0,000009999999747378752;12;15;1;
334,496;18,5;16;0,000009999999747378752;12;15;1;
334,499;18,5;16;0,000009999999747378752;12;15;1;
334,502;18,5625;16;0,000009999999747378752;12;15;1;
334,505;18,5625;16;0,000009999999747378752;12;15;1;
334,508;18,5625;16;0,000009999999747378752;12;15;1;
334,511;18,625;16;0,000009999999747378752;12;15;1;
334,514;18,625;16;0,000009999999747378752;12;15;1;
334,517;18,625;16;0,000009999999747378752;12;15;1;
334,52;18,625;16;0,000009999999747378752;12;15;1;
334,523;18,6875;16;0,000009999999747378752;12;15;1;
334,526;18,6875;16;0,000009999999747378752;12;15;1;
334,529;18,6875;16;0,000009999999747378752;12;15;1;
334,532;18,8125;16;0,000009999999747378752;12;15;1;
334,535;18,8125;16;0,000009999999747378752;12;15;1;
334,538;18,8125;16;0,000009999999747378752;12;15;1;
334,541;18,875;16;0,000009999999747378752;12;15;1;
334,544;18,875;16;0,000009999999747378752;12;15;1;
334,548;18,875;16;0,000009999999747378752;12;15;1;
334,551;18,875;16;0,000009999999747378752;12;15;1;
334,554;18,875;16;0,000009999999747378752;12;15;1;
334,557;18,875;16;0,000009999999747378752;12;15;1;
334,56;18,875;16;0,000009999999747378752;12;15;1;
334,563;18,875;16;0,000009999999747378752;12;15;1;
334,566;18,875;16;0,000009999999747378752;12;15;1;
334,569;18,875;16;0,000009999999747378752;12;15;1;
334,572;18,875;16;0,000009999999747378752;12;15;1;
334,575;18,875;16;0,000009999999747378752;12;15;1;
334,578;18,875;16;0,000009999999747378752;12;15;1;
334,581;18,8125;16;0,000009999999747378752;12;15;1;
334,584;18,8125;16;0,000009999999747378752;12;15;1;
334,587;18,8125;16;0,000009999999747378752;12;15;1;
334,59;18,75;16;0,000009999999747378752;12;15;1;
334,593;18,75;16;0,000009999999747378752;12;15;1;
334,596;18,75;16;0,000009999999747378752;12;15;1;
334,599;18,75;16;0,000009999999747378752;12;15;1;
334,602;18,625;16;0,000009999999747378752;12;15;1;
334,605;18,625;16;0,000009999999747378752;12;15;1;
334,608;18,625;16;0,000009999999747378752;12;15;1;
334,611;18,5;16;0,000009999999747378752;12;15;1;
334,615;18,5;16;0,000009999999747378752;12;15;1;
334,618;18,5;16;0,000009999999747378752;12;15;1;
334,621;18,3125;16;0,000009999999747378752;12;15;1;
334,624;18,3125;16;0,000009999999747378752;12;15;1;
334,628;18,3125;16;0,000009999999747378752;12;15;1;
334,631;18,1875;16;0,000009999999747378752;12;15;1;
334,634;18,1875;16;0,000009999999747378752;12;15;1;
334,637;18,1875;16;0,000009999999747378752;12;15;1;
334,64;18,1875;16;0,000009999999747378752;12;15;1;
334,643;18;16;0,000009999999747378752;12;15;1;
334,646;18;16;0,000009999999747378752;12;15;1;
334,649;18;16;0,000009999999747378752;12;15;1;
334,652;17,8125;16;0,000009999999747378752;12;15;1;
334,655;17,8125;16;0,000009999999747378752;12;15;1;
334,658;17,8125;16;0,000009999999747378752;12;15;1;
334,661;17,625;16;0,000009999999747378752;12;15;1;
334,664;17,625;16;0,000009999999747378752;12;15;1;
334,667;17,625;16;0,000009999999747378752;12;15;1;
334,67;17,5;16;0,000009999999747378752;12;15;1;
334,673;17,5;16;0,000009999999747378752;12;15;1;
334,676;17,5;16;0,000009999999747378752;12;15;1;
334,679;17,5;16;0,000009999999747378752;12;15;1;
334,682;17,3125;16;0,000009999999747378752;12;15;1;
334,685;17,3125;16;0,000009999999747378752;12;15;1;
334,688;17,3125;16;0,000009999999747378752;12;15;1;
334,691;17,25;16;0,000009999999747378752;12;15;1;
334,694;17,25;16;0,000009999999747378752;12;15;1;
334,697;17,25;16;0,000009999999747378752;12;15;1;
334,7;17,125;16;0,000009999999747378752;12;15;1;
334,703;17,125;16;0,000009999999747378752;12;15;1;
334,706;17,125;16;0,000009999999747378752;12;15;1;
334,709;17,125;16;0,000009999999747378752;12;15;1;
334,712;17,0625;16;0,000009999999747378752;12;15;1;
334,715;17,0625;16;0,000009999999747378752;12;15;1;
334,718;17,0625;16;0,000009999999747378752;12;15;1;
334,721;17,0625;16;0,000009999999747378752;12;15;1;
334,724;17,0625;16;0,000009999999747378752;12;15;1;
334,728;17,0625;16;0,000009999999747378752;12;15;1;
334,73;17,0625;16;0,000009999999747378752;12;15;1;
334,734;17,0625;16;0,000009999999747378752;12;15;1;
334,737;17,0625;16;0,000009999999747378752;12;15;1;
334,74;17,0625;16;0,000009999999747378752;12;15;1;
334,743;17,125;16;0,000009999999747378752;12;15;1;
334,746;17,125;16;0,000009999999747378752;12;15;1;
334,749;17,125;16;0,000009999999747378752;12;15;1;
334,752;17,25;16;0,000009999999747378752;12;15;1;
334,755;17,25;16;0,000009999999747378752;12;15;1;
334,758;17,25;16;0,000009999999747378752;12;15;1;
334,761;17,3125;16;0,000009999999747378752;12;15;1;
334,764;17,3125;16;0,000009999999747378752;12;15;1;
334,767;17,3125;16;0,000009999999747378752;12;15;1;
334,77;17,3125;16;0,000009999999747378752;12;15;1;
334,773;17,4375;16;0,000009999999747378752;12;15;1;
334,776;17,4375;16;0,000009999999747378752;12;15;1;
334,779;17,4375;16;0,000009999999747378752;12;15;1;
334,782;17,5625;16;0,000009999999747378752;12;15;1;
334,785;17,5625;16;0,000009999999747378752;12;15;1;
334,788;17,5625;16;0,000009999999747378752;12;15;1;
334,791;17,6875;16;0,000009999999747378752;12;15;1;
334,794;17,6875;16;0,000009999999747378752;12;15;1;
334,797;17,6875;16;0,000009999999747378752;12;15;1;
334,8;17,6875;16;0,000009999999747378752;12;15;1;
334,802;17,8125;16;0,000009999999747378752;12;15;1;
334,805;17,8125;16;0,000009999999747378752;12;15;1;
334,809;17,8125;16;0,000009999999747378752;12;15;1;
334,812;17,9375;16;0,000009999999747378752;12;15;1;
334,814;17,9375;16;0,000009999999747378752;12;15;1;
334,818;17,9375;16;0,000009999999747378752;12;15;1;
334,821;18,0625;16;0,000009999999747378752;12;15;1;
334,824;18,0625;16;0,000009999999747378752;12;15;1;
334,827;18,0625;16;0,000009999999747378752;12;15;1;
334,83;18,0625;16;0,000009999999747378752;12;15;1;
334,833;18,125;16;0,000009999999747378752;12;15;1;
334,836;18,125;16;0,000009999999747378752;12;15;1;
334,839;18,125;16;0,000009999999747378752;12;15;1;
334,842;18,25;16;0,000009999999747378752;12;15;1;
334,845;18,25;16;0,000009999999747378752;12;15;1;
334,848;18,25;16;0,000009999999747378752;12;15;1;
334,851;18,25;16;0,000009999999747378752;12;15;1;
334,854;18,25;16;0,000009999999747378752;12;15;1;
334,857;18,25;16;0,000009999999747378752;12;15;1;
334,86;18,25;16;0,000009999999747378752;12;15;1;
334,863;18,25;16;0,000009999999747378752;12;15;1;
334,866;18,25;16;0,000009999999747378752;12;15;1;
334,869;18,25;16;0,000009999999747378752;12;15;1;
334,872;18,3125;16;0,000009999999747378752;12;15;1;
334,875;18,3125;16;0,000009999999747378752;12;15;1;
334,879;18,3125;16;0,000009999999747378752;12;15;1;
334,882;18,25;16;0,000009999999747378752;12;15;1;
334,885;18,25;16;0,000009999999747378752;12;15;1;
334,888;18,25;16;0,000009999999747378752;12;15;1;
334,891;18,1875;16;0,000009999999747378752;12;15;1;
334,894;18,1875;16;0,000009999999747378752;12;15;1;
334,897;18,1875;16;0,000009999999747378752;12;15;1;
334,901;18,125;16;0,000009999999747378752;12;15;1;
334,904;18,125;16;0,000009999999747378752;12;15;1;
334,906;18,125;16;0,000009999999747378752;12;15;1;
334,91;18,125;16;0,000009999999747378752;12;15;1;
334,913;18,125;16;0,000009999999747378752;12;15;1;
334,915;18,125;16;0,000009999999747378752;12;15;1;
334,918;18,125;16;0,000009999999747378752;12;15;1;
334,921;18;16;0,000009999999747378752;12;15;1;
334,924;18;16;0,000009999999747378752;12;15;1;
334,927;18;16;0,000009999999747378752;12;15;1;
334,93;18;16;0,000009999999747378752;12;15;1;
334,933;17,9375;16;0,000009999999747378752;12;15;1;
334,936;17,9375;16;0,000009999999747378752;12;15;1;
334,939;17,9375;16;0,000009999999747378752;12;15;1;
334,942;17,8125;16;0,000009999999747378752;12;15;1;
334,945;17,8125;16;0,000009999999747378752;12;15;1;
334,948;17,8125;16;0,000009999999747378752;12;15;1;
334,951;17,75;16;0,000009999999747378752;12;15;1;
334,954;17,75;16;0,000009999999747378752;12;15;1;
334,957;17,75;16;0,000009999999747378752;12;15;1;
334,96;17,75;16;0,000009999999747378752;12;15;1;
334,963;17,75;16;0,000009999999747378752;12;15;1;
334,966;17,75;16;0,000009999999747378752;12;15;1;
334,969;17,75;16;0,000009999999747378752;12;15;1;
334,972;17,5625;16;0,000009999999747378752;12;15;1;
334,976;17,5625;16;0,000009999999747378752;12;15;1;
334,978;17,5625;16;0,000009999999747378752;12;15;1;
334,981;17,5;16;0,000009999999747378752;12;15;1;
334,984;17,5;16;0,000009999999747378752;12;15;1;
334,987;17,5;16;0,000009999999747378752;12;15;1;
334,99;17,5;16;0,000009999999747378752;12;15;1;
334,993;17,4375;16;0,000009999999747378752;12;15;1;
334,997;17,4375;16;0,000009999999747378752;12;15;1;
335;17,4375;16;0,000009999999747378752;12;15;1;
335,002;17,4375;16;0,000009999999747378752;12;15;1;
335,005;17,4375;16;0,000009999999747378752;12;15;1;
335,008;17,4375;16;0,000009999999747378752;12;15;1;
335,011;17,4375;16;0,000009999999747378752;12;15;1;
335,014;17,4375;16;0,000009999999747378752;12;15;1;
335,017;17,4375;16;0,000009999999747378752;12;15;1;
335,02;17,4375;16;0,000009999999747378752;12;15;1;
335,023;17,4375;16;0,000009999999747378752;12;15;1;
335,027;17,4375;16;0,000009999999747378752;12;15;1;
335,03;17,4375;16;0,000009999999747378752;12;15;1;
335,033;17,5;16;0,000009999999747378752;12;15;1;
335,036;17,5;16;0,000009999999747378752;12;15;1;
335,039;17,5;16;0,000009999999747378752;12;15;1;
335,042;17,5625;16;0,000009999999747378752;12;15;1;
335,045;17,5625;16;0,000009999999747378752;12;15;1;
335,048;17,5625;16;0,000009999999747378752;12;15;1;
335,051;17,625;16;0,000009999999747378752;12;15;1;
335,054;17,625;16;0,000009999999747378752;12;15;1;
335,057;17,625;16;0,000009999999747378752;12;15;1;
335,06;17,625;16;0,000009999999747378752;12;15;1;
335,063;17,625;16;0,000009999999747378752;12;15;1;
335,066;17,625;16;0,000009999999747378752;12;15;1;
335,069;17,625;16;0,000009999999747378752;12;15;1;
335,072;17,6875;16;0,000009999999747378752;12;15;1;
335,075;17,6875;16;0,000009999999747378752;12;15;1;
335,078;17,6875;16;0,000009999999747378752;12;15;1;
335,081;17,8125;16;0,000009999999747378752;12;15;1;
335,084;17,8125;16;0,000009999999747378752;12;15;1;
335,087;17,8125;16;0,000009999999747378752;12;15;1;
335,09;17,8125;16;0,000009999999747378752;12;15;1;
335,093;17,875;16;0,000009999999747378752;12;15;1;
335,096;17,875;16;0,000009999999747378752;12;15;1;
335,099;17,875;16;0,000009999999747378752;12;15;1;
335,102;17,9375;16;0,000009999999747378752;12;15;1;
335,105;17,9375;16;0,000009999999747378752;12;15;1;
335,108;17,9375;16;0,000009999999747378752;12;15;1;
335,111;17,9375;16;0,000009999999747378752;12;15;1;
335,115;17,9375;16;0,000009999999747378752;12;15;1;
335,118;17,9375;16;0,000009999999747378752;12;15;1;
335,121;17,9375;16;0,000009999999747378752;12;15;1;
335,124;18;16;0,000009999999747378752;12;15;1;
335,127;18;16;0,000009999999747378752;12;15;1;
335,13;18;16;0,000009999999747378752;12;15;1;
335,134;18,0625;16;0,000009999999747378752;12;15;1;
335,137;18,0625;16;0,000009999999747378752;12;15;1;
335,14;18,0625;16;0,000009999999747378752;12;15;1;
335,143;18,0625;16;0,000009999999747378752;12;15;1;
335,146;18,0625;16;0,000009999999747378752;12;15;1;
335,149;18,0625;16;0,000009999999747378752;12;15;1;
335,152;18,0625;16;0,000009999999747378752;12;15;1;
335,155;18,0625;16;0,000009999999747378752;12;15;1;
335,158;18,0625;16;0,000009999999747378752;12;15;1;
335,161;18,125;16;0,000009999999747378752;12;15;1;
335,164;18,125;16;0,000009999999747378752;12;15;1;
335,167;18,125;16;0,000009999999747378752;12;15;1;
335,17;18,125;16;0,000009999999747378752;12;15;1;
335,173;18,125;16;0,000009999999747378752;12;15;1;
335,176;18,125;16;0,000009999999747378752;12;15;1;
335,179;18,125;16;0,000009999999747378752;12;15;1;
335,182;18,0625;16;0,000009999999747378752;12;15;1;
335,185;18,0625;16;0,000009999999747378752;12;15;1;
335,189;18,0625;16;0,000009999999747378752;12;15;1;
335,192;18,0625;16;0,000009999999747378752;12;15;1;
335,195;18,0625;16;0,000009999999747378752;12;15;1;
335,198;18,0625;16;0,000009999999747378752;12;15;1;
335,201;18,0625;16;0,000009999999747378752;12;15;1;
335,204;18;16;0,000009999999747378752;12;15;1;
335,207;18;16;0,000009999999747378752;12;15;1;
335,21;18;16;0,000009999999747378752;12;15;1;
335,213;17,9375;16;0,000009999999747378752;12;15;1;
335,216;17,9375;16;0,000009999999747378752;12;15;1;
335,219;17,9375;16;0,000009999999747378752;12;15;1;
335,222;17,875;16;0,000009999999747378752;12;15;1;
335,225;17,875;16;0,000009999999747378752;12;15;1;
335,228;17,875;16;0,000009999999747378752;12;15;1;
335,231;17,875;16;0,000009999999747378752;12;15;1;
335,234;17,8125;16;0,000009999999747378752;12;15;1;
335,237;17,8125;16;0,000009999999747378752;12;15;1;
335,24;17,8125;16;0,000009999999747378752;12;15;1;
335,243;17,75;16;0,000009999999747378752;12;15;1;
335,246;17,75;16;0,000009999999747378752;12;15;1;
335,249;17,75;16;0,000009999999747378752;12;15;1;
335,252;17,6875;16;0,000009999999747378752;12;15;1;
335,255;17,6875;16;0,000009999999747378752;12;15;1;
335,258;17,6875;16;0,000009999999747378752;12;15;1;
335,261;17,625;16;0,000009999999747378752;12;15;1;
335,264;17,625;16;0,000009999999747378752;12;15;1;
335,267;17,625;16;0,000009999999747378752;12;15;1;
335,27;17,625;16;0,000009999999747378752;12;15;1;
335,273;17,5625;16;0,000009999999747378752;12;15;1;
335,276;17,5625;16;0,000009999999747378752;12;15;1;
335,28;17,5625;16;0,000009999999747378752;12;15;1;
335,283;17,5625;16;0,000009999999747378752;12;15;1;
335,286;17,5625;16;0,000009999999747378752;12;15;1;
335,289;17,5625;16;0,000009999999747378752;12;15;1;
335,292;17,5625;16;0,000009999999747378752;12;15;1;
335,295;17,5;16;0,000009999999747378752;12;15;1;
335,298;17,5;16;0,000009999999747378752;12;15;1;
335,301;17,5;16;0,000009999999747378752;12;15;1;
335,304;17,5;16;0,000009999999747378752;12;15;1;
335,307;17,5;16;0,000009999999747378752;12;15;1;
335,31;17,5;16;0,000009999999747378752;12;15;1;
335,313;17,5;16;0,000009999999747378752;12;15;1;
335,316;17,5;16;0,000009999999747378752;12;15;1;
335,319;17,5;16;0,000009999999747378752;12;15;1;
335,322;17,5;16;0,000009999999747378752;12;15;1;
335,325;17,5;16;0,000009999999747378752;12;15;1;
335,329;17,5;16;0,000009999999747378752;12;15;1;
335,332;17,5;16;0,000009999999747378752;12;15;1;
335,335;17,5;16;0,000009999999747378752;12;15;1;
335,337;17,5;16;0,000009999999747378752;12;15;1;
335,34;17,5;16;0,000009999999747378752;12;15;1;
335,344;17,5625;16;0,000009999999747378752;12;15;1;
335,347;17,5625;16;0,000009999999747378752;12;15;1;
335,35;17,5625;16;0,000009999999747378752;12;15;1;
335,353;17,625;16;0,000009999999747378752;12;15;1;
335,355;17,625;16;0,000009999999747378752;12;15;1;
335,359;17,625;16;0,000009999999747378752;12;15;1;
335,362;17,6875;16;0,000009999999747378752;12;15;1;
335,365;17,6875;16;0,000009999999747378752;12;15;1;
335,368;17,6875;16;0,000009999999747378752;12;15;1;
335,371;17,75;16;0,000009999999747378752;12;15;1;
335,374;17,75;16;0,000009999999747378752;12;15;1;
335,377;17,75;16;0,000009999999747378752;12;15;1;
335,38;17,75;16;0,000009999999747378752;12;15;1;
335,383;17,8125;16;0,000009999999747378752;12;15;1;
335,386;17,8125;16;0,000009999999747378752;12;15;1;
335,389;17,8125;16;0,000009999999747378752;12;15;1;
335,392;17,8125;16;0,000009999999747378752;12;15;1;
335,395;17,875;16;0,000009999999747378752;12;15;1;
335,398;17,875;16;0,000009999999747378752;12;15;1;
335,401;17,875;16;0,000009999999747378752;12;15;1;
335,404;17,9375;16;0,000009999999747378752;12;15;1;
335,407;17,9375;16;0,000009999999747378752;12;15;1;
335,41;18;16;0,000009999999747378752;12;15;1;
335,413;18;16;0,000009999999747378752;12;15;1;
335,416;18;16;0,000009999999747378752;12;15;1;
335,419;18;16;0,000009999999747378752;12;15;1;
335,422;18,0625;16;0,000009999999747378752;12;15;1;
335,425;18,0625;16;0,000009999999747378752;12;15;1;
335,429;18,0625;16;0,000009999999747378752;12;15;1;
335,432;18,0625;16;0,000009999999747378752;12;15;1;
335,435;18,0625;16;0,000009999999747378752;12;15;1;
335,438;18,0625;16;0,000009999999747378752;12;15;1;
335,441;18,0625;16;0,000009999999747378752;12;15;1;
335,444;18,0625;16;0,000009999999747378752;12;15;1;
335,447;18,0625;16;0,000009999999747378752;12;15;1;
335,45;18,0625;16;0,000009999999747378752;12;15;1;
335,453;18,0625;16;0,000009999999747378752;12;15;1;
335,456;18,0625;16;0,000009999999747378752;12;15;1;
335,459;18,0625;16;0,000009999999747378752;12;15;1;
335,462;18,0625;16;0,000009999999747378752;12;15;1;
335,465;18,0625;16;0,000009999999747378752;12;15;1;
335,468;18,0625;16;0,000009999999747378752;12;15;1;
335,471;18,0625;16;0,000009999999747378752;12;15;1;
335,474;18,0625;16;0,000009999999747378752;12;15;1;
335,477;18,0625;16;0,000009999999747378752;12;15;1;
335,48;18,0625;16;0,000009999999747378752;12;15;1;
335,483;18;16;0,000009999999747378752;12;15;1;
335,486;18;16;0,000009999999747378752;12;15;1;
335,489;18;16;0,000009999999747378752;12;15;1;
335,492;18;16;0,000009999999747378752;12;15;1;
335,495;17,9375;16;0,000009999999747378752;12;15;1;
335,498;17,9375;16;0,000009999999747378752;12;15;1;
335,501;17,9375;16;0,000009999999747378752;12;15;1;
335,504;17,875;16;0,000009999999747378752;12;15;1;
335,507;17,875;16;0,000009999999747378752;12;15;1;
335,511;17,8125;16;0,000009999999747378752;12;15;1;
335,514;17,8125;16;0,000009999999747378752;12;15;1;
335,517;17,8125;16;0,000009999999747378752;12;15;1;
335,52;17,8125;16;0,000009999999747378752;12;15;1;
335,523;17,75;16;0,000009999999747378752;12;15;1;
335,526;17,75;16;0,000009999999747378752;12;15;1;
335,529;17,75;16;0,000009999999747378752;12;15;1;
335,532;17,75;16;0,000009999999747378752;12;15;1;
335,535;17,6875;16;0,000009999999747378752;12;15;1;
335,538;17,6875;16;0,000009999999747378752;12;15;1;
335,541;17,6875;16;0,000009999999747378752;12;15;1;
335,544;17,625;16;0,000009999999747378752;12;15;1;
335,547;17,625;16;0,000009999999747378752;12;15;1;
335,55;17,625;16;0,000009999999747378752;12;15;1;
335,553;17,5625;16;0,000009999999747378752;12;15;1;
335,556;17,5625;16;0,000009999999747378752;12;15;1;
335,559;17,5625;16;0,000009999999747378752;12;15;1;
335,562;17,5;16;0,000009999999747378752;12;15;1;
335,565;17,5;16;0,000009999999747378752;12;15;1;
335,568;17,5;16;0,000009999999747378752;12;15;1;
335,571;17,5;16;0,000009999999747378752;12;15;1;
335,574;17,5;16;0,000009999999747378752;12;15;1;
335,577;17,5;16;0,000009999999747378752;12;15;1;
335,581;17,5;16;0,000009999999747378752;12;15;1;
335,584;17,4375;16;0,000009999999747378752;12;15;1;
335,587;17,4375;16;0,000009999999747378752;12;15;1;
335,59;17,4375;16;0,000009999999747378752;12;15;1;
335,593;17,4375;16;0,000009999999747378752;12;15;1;
335,596;17,4375;16;0,000009999999747378752;12;15;1;
335,599;17,4375;16;0,000009999999747378752;12;15;1;
335,602;17,4375;16;0,000009999999747378752;12;15;1;
335,605;17,4375;16;0,000009999999747378752;12;15;1;
335,608;17,4375;16;0,000009999999747378752;12;15;1;
335,611;17,5;16;0,000009999999747378752;12;15;1;
335,614;17,5;16;0,000009999999747378752;12;15;1;
335,617;17,5;16;0,000009999999747378752;12;15;1;
335,62;17,5;16;0,000009999999747378752;12;15;1;
335,623;17,5;16;0,000009999999747378752;12;15;1;
335,627;17,5;16;0,000009999999747378752;12;15;1;
335,63;17,5;16;0,000009999999747378752;12;15;1;
335,633;17,5625;16;0,000009999999747378752;12;15;1;
335,636;17,5625;16;0,000009999999747378752;12;15;1;
